8/23/1993,389070.5,82341,409437,
8/24/1993,389070.5,86262,412686.5,
8/25/1993,389070.5,83321.25,406187.5,
8/26/1993,385801,87242.25,425684.5,
8/27/1993,369453.5,81360.75,412686.5,
8/30/1993,385801,81360.75,412686.5,
8/31/1993,382531.5,79400.25,428934,
9/1/1993,375992.5,79400.25,422435,
9/2/1993,408687.5,82341,458179.5,
9/3/1993,398879,80380.5,474427,
9/7/1993,389070.5,82341,464678.5,
9/8/1993,392340,82341,464678.5,
9/9/1993,372723,81360.75,467928,
9/10/1993,372723,80380.5,477676.5,
9/13/1993,372723,78420,477676.5,
9/14/1993,372723,78420,464678.5,
9/15/1993,408687.5,77439.75,464678.5,
9/16/1993,411957,77439.75,487425,
9/17/1993,431574,78420,497173.5,
9/20/1993,438113,78420,497173.5,
9/21/1993,467538.5,77439.75,484175.5,
9/22/1993,467538.5,76459.5,487425,
9/23/1993,496964,77439.75,487425,
9/24/1993,483886,76459.5,487425,
9/27/1993,490425,76459.5,497173.5,
9/28/1993,474077.5,72538.5,500423,
9/29/1993,480616.5,72538.5,484175.5,
9/30/1993,491767,74508.5,502502,
10/1/1993,495089.75,73528.125,499239,
10/4/1993,481798.75,70587,509028,
10/5/1993,471830.5,67645.875,525343,
10/6/1993,461862.25,64704.75,557973,
10/7/1993,451894,68626.25,561236,
10/8/1993,461862.25,76469.25,548184,
10/11/1993,461862.25,74508.5,551447,
10/12/1993,461862.25,76469.25,557973,
10/13/1993,478476,76469.25,535132,
10/14/1993,515026.25,72547.75,551447,
10/15/1993,541608.25,70587,548184,
10/18/1993,544931,70587,571025,
10/19/1993,524994.5,72547.75,626496,
10/20/1993,495089.75,70587,600392,
10/21/1993,498412.5,70587,587340,
10/22/1993,495089.75,67645.875,590603,
10/25/1993,486782.875,69606.625,571025,
10/26/1993,481798.75,70587,567762,
10/27/1993,465185,71567.375,580814,
10/28/1993,465185,70587,580814,
10/29/1993,465185,70587,580814,
11/1/1993,471830.5,67645.875,574288,
11/2/1993,475153.25,68626.25,577551,
11/3/1993,475153.25,68626.25,574288,
11/4/1993,451894,65685.125,567762,
11/5/1993,445248.5,58822.5,571025,
11/8/1993,468507.75,62744,571025,
11/9/1993,461862.25,62744,571025,
11/10/1993,465185,58822.5,571025,204869
11/11/1993,478476,61763.625,571025,204869
11/12/1993,481798.75,60783.25,574288,196507
11/15/1993,478476,60783.25,580814,206959.5
11/16/1993,481798.75,58822.5,574288,202778.5
11/17/1993,478476,57842.125,580814,198597.5
11/18/1993,491767,57842.125,567762,196507
11/19/1993,481798.75,55881.375,557973,196507
11/22/1993,455216.75,53920.625,548184,196507
11/23/1993,441925.75,53920.625,531869,200688
11/24/1993,428634.75,54901,535132,202778.5
11/26/1993,481798.75,55881.375,533500.5,225774
11/29/1993,488444.25,53920.625,525343,250860
11/30/1993,471830.5,54901,548184,248769.5
12/1/1993,485121.5,55881.375,541658,255041
12/2/1993,531640,55881.375,528606,259222
12/3/1993,528317.25,54901,528606,252950.5
12/6/1993,528317.25,54901,509028,238317
12/7/1993,531640,55881.375,509028,234136
12/8/1993,531640,55881.375,509028,229955
12/9/1993,531640,55881.375,515554,229955
12/10/1993,548253.75,58822.5,541658,217412
12/13/1993,538285.5,56861.75,541658,219502.5
12/14/1993,534962.75,55881.375,541658,215321.5
12/15/1993,538285.5,55881.375,554710,202778.5
12/16/1993,538285.5,57842.125,574288,213231
12/17/1993,554899.25,56861.75,593866,200688
12/20/1993,568190.25,55881.375,600392,202778.5
12/21/1993,584804,54901,587340,204869
12/22/1993,601417.75,55881.375,600392,196507
12/23/1993,578158.5,54901,587340,186054.5
12/27/1993,578158.5,54901,580814,181873.5
12/28/1993,574835.75,53920.625,587340,202778.5
12/29/1993,574835.75,54901,580814,206959.5
12/30/1993,578158.5,54901,619970,204869
12/31/1993,591948,53920.625,640200,213231
1/3/1994,595350,56861.75,653400,219502.5
1/4/1994,608958,56861.75,633600,211140.5
1/5/1994,625968,54901,633600,211140.5
1/6/1994,615762,53920.625,640200,213231
1/7/1994,622566,54901,600600,223683.5
1/10/1994,636174,56861.75,600600,211140.5
1/11/1994,615762,57842.125,620400,211140.5
1/12/1994,608958,55881.375,620400,206959.5
1/13/1994,619164,55881.375,620400,211140.5
1/14/1994,615762,53920.625,620400,211140.5
